name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
LH5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LH6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LH7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LH8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LH9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LI8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	soz
LJ10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	soz
LJ3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	soz
LJ4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	soz
LJ5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	soz
LJ6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LJ9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK12	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LK9	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	bad	n/a
LL2	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL3	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL4	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL5	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL6	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL7	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LL8	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LM1	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LM10	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
LM11	SEEG	µV	0.0	512.0	StereoEEG	1024.0	good	n/a
