name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
EKG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
EKG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
LDA1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDA2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDA3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDA4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDA5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDA6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDA7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDA8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDB1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDB2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDB3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDB4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDB5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDB6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDB7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDB8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDC1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
LDC2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect,soz
LDC3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	resect
LDC5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDC6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDC7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDC8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDD8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDE9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDF9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LDG9	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR17	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR18	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR19	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
LGR20	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
