name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RE06	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
RE07	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RE08	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RE09	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RE10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RE11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG01	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG02	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG03	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG04	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
RG05	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG06	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG07	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG08	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG09	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG10	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG11	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RG12	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI01	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI02	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI03	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	soz
RI04	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI06	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI07	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI08	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
