name	type	units	low_cutoff	high_cutoff	description	sampling_frequency	status	status_description
RI6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RI8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RJ8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RK8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RL8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM1	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM2	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM3	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM4	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM5	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM6	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM7	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
RM8	SEEG	µV	0.0	256.0	StereoEEG	512.0	good	n/a
T3	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
T5	SEEG	µV	0.0	256.0	StereoEEG	512.0	bad	n/a
